date,air_pres,wind_dir,wind_speed,tide_level
2023-11-27 04:52:00+09:00,1016.6,355.0,2.1,4.069718507124161
2023-11-27 05:07:00+09:00,1016.5,5.0,2.3,7.144280481189686
2023-11-27 05:22:00+09:00,1016.3,16.0,1.6,6.153126515438149
2023-11-27 05:37:00+09:00,1016.2,9.0,2.7,8.098688868418645
2023-11-27 05:52:00+09:00,1016.0,19.0,2.2,9.986294110853148
2023-11-27 06:07:00+09:00,1016.1,357.0,1.4,10.82417092169148
2023-11-27 06:22:00+09:00,1015.8,2.0,1.3,10.62311032656461
2023-11-27 06:37:00+09:00,1015.6,358.0,0.9,14.395811923353051
2023-11-27 06:52:00+09:00,1015.4,354.0,0.9,13.155995776890041
2023-11-27 07:07:00+09:00,1015.5,20.0,1.3,13.917394296383755
2023-11-27 07:22:00+09:00,1015.5,12.0,2.3,14.692756354540709
2023-11-27 07:37:00+09:00,1015.5,3.0,2.0,17.492994450979353
2023-11-27 07:52:00+09:00,1015.4,335.0,0.5,15.326585023360064
2023-11-27 08:07:00+09:00,1015.2,0.0,0.0,18.199295084038887
2023-11-27 08:22:00+09:00,1015.1,0.0,1.2,18.11426064038424
2023-11-27 08:37:00+09:00,1015.3,3.0,1.2,16.072390890649295
2023-11-27 08:52:00+09:00,1015.2,21.0,1.6,19.07302459397192
2023-11-27 09:07:00+09:00,1015.1,50.0,1.4,18.114728355033524
2023-11-27 09:22:00+09:00,1015.0,18.0,1.2,19.196106296991104
2023-11-27 09:37:00+09:00,1014.7,0.0,0.0,18.3164897578133
2023-11-27 09:52:00+09:00,1014.4,190.0,2.6,16.4763943990662
2023-11-27 10:07:00+09:00,1014.1,191.0,3.4,17.677667724538214
2023-11-27 10:22:00+09:00,1013.8,202.0,1.6,15.923297230387519
2023-11-27 10:37:00+09:00,1013.7,218.0,1.9,16.216901282981187
2023-11-27 10:52:00+09:00,1013.6,244.0,5.0,15.561973681980106
2023-11-27 11:07:00+09:00,1013.3,237.0,6.2,12.960991487552864
2023-11-27 11:22:00+09:00,1013.0,232.0,6.2,13.414518350822505
2023-11-27 11:37:00+09:00,1012.6,257.0,4.0,14.920438917075248
2023-11-27 11:52:00+09:00,1012.4,255.0,3.8,10.473443352989008
2023-11-27 12:07:00+09:00,1012.0,236.0,3.4,13.064847088099096
2023-11-27 12:22:00+09:00,1011.7,272.0,5.6,10.682784429052656
2023-11-27 12:37:00+09:00,1011.5,246.0,6.6,8.31276260277675
2023-11-27 12:52:00+09:00,1011.5,251.0,5.3,7.938512630708715
2023-11-27 13:07:00+09:00,1011.3,268.0,6.0,9.543032541815155
2023-11-27 13:22:00+09:00,1011.1,250.0,6.9,8.109692719954882
2023-11-27 13:37:00+09:00,1011.0,231.0,4.0,4.623266315096398
2023-11-27 13:52:00+09:00,1010.8,252.0,6.2,5.07076049898285
2023-11-27 14:07:00+09:00,1010.8,262.0,4.3,4.441954875506411
2023-11-27 14:22:00+09:00,1010.7,231.0,5.7,3.7295969306700343
2023-11-27 14:37:00+09:00,1010.5,258.0,4.7,1.9292544980421305
2023-11-27 14:52:00+09:00,1010.3,254.0,5.1,5.03887437757389
2023-11-27 15:07:00+09:00,1010.5,259.0,3.5,2.0581372267797313
2023-11-27 15:22:00+09:00,1010.7,227.0,5.7,0.987725662495869
2023-11-27 15:37:00+09:00,1010.6,309.0,2.7,1.8286313406590011
2023-11-27 15:52:00+09:00,1010.6,290.0,4.1,1.581616503130121
2023-11-27 16:07:00+09:00,1010.5,275.0,4.6,0.24691783740990303
2023-11-27 16:22:00+09:00,1010.5,294.0,5.1,1.8242398131473152
2023-11-27 16:37:00+09:00,1010.4,287.0,3.9,1.313037185453922
2023-11-27 16:52:00+09:00,1010.8,296.0,1.3,0.7130393110956632
2023-11-27 17:07:00+09:00,1010.8,283.0,3.2,2.024929419749359
2023-11-27 17:22:00+09:00,1011.0,255.0,2.0,0.2510659524557184
2023-11-27 17:37:00+09:00,1011.1,267.0,3.4,1.3961243976486237
2023-11-27 17:52:00+09:00,1011.3,264.0,1.9,0.4675479672608276
2023-11-27 18:07:00+09:00,1011.5,225.0,1.5,-1.5242775950923821
2023-11-27 18:22:00+09:00,1011.5,275.0,4.0,-3.5661699051861717
2023-11-27 18:37:00+09:00,1011.5,283.0,3.4,-1.642614590306252
2023-11-27 18:52:00+09:00,1011.6,261.0,1.0,-1.7365001448360822
2023-11-27 19:07:00+09:00,1011.7,272.0,1.8,-4.830034952793945
2023-11-27 19:22:00+09:00,1012.0,287.0,1.0,-4.9057319909115265
2023-11-27 19:37:00+09:00,1012.2,28.0,1.0,-3.947337214843026
2023-11-27 19:52:00+09:00,1012.1,246.0,3.9,-6.940586413371664
2023-11-27 20:07:00+09:00,1012.0,239.0,4.0,-7.8737010004375545
2023-11-27 20:22:00+09:00,1012.0,237.0,3.9,-6.737571889692159
2023-11-27 20:37:00+09:00,1012.1,239.0,3.6,-8.525626426245537
2023-11-27 20:52:00+09:00,1012.0,242.0,2.9,-12.233419463015387
2023-11-27 21:07:00+09:00,1012.2,258.0,3.4,-10.85802918990107
2023-11-27 21:22:00+09:00,1012.5,235.0,3.6,-11.397365404932337
2023-11-27 21:37:00+09:00,1012.6,242.0,3.3,-13.849508605125015
2023-11-27 21:52:00+09:00,1012.6,242.0,3.6,-14.212191092874237
2023-11-27 22:07:00+09:00,1012.7,237.0,3.2,-13.48250744217925
2023-11-27 22:22:00+09:00,1012.9,234.0,3.3,-15.656904829152262
2023-11-27 22:37:00+09:00,1012.9,240.0,3.1,-16.73145949638291
2023-11-27 22:52:00+09:00,1013.1,8.0,1.0,-17.702400645956985
2023-11-27 23:07:00+09:00,1013.2,345.0,0.8,-19.566804055149156
2023-11-27 23:22:00+09:00,1013.4,0.0,1.8,-18.323350451966654
2023-11-27 23:37:00+09:00,1013.3,354.0,1.5,-20.973032147178117
2023-11-27 23:52:00+09:00,1013.3,32.0,0.4,-20.519697194045495
2023-11-28 00:07:00+09:00,1013.2,325.0,0.2,-19.970342445832145
2023-11-28 00:22:00+09:00,1013.2,319.0,0.7,-22.335101898484236
2023-11-28 00:37:00+09:00,1013.2,336.0,2.0,-21.6269193541877
2023-11-28 00:52:00+09:00,1013.4,8.0,2.6,-19.860938362348612
2023-11-28 01:07:00+09:00,1013.2,318.0,0.6,-19.053681119166686
2023-11-28 01:22:00+09:00,1013.3,325.0,1.5,-20.222115923676537
2023-11-28 01:37:00+09:00,1013.5,39.0,0.9,-20.382725968407993
2023-11-28 01:52:00+09:00,1013.5,359.0,1.0,-21.55068900513018
2023-11-28 02:07:00+09:00,1013.7,6.0,2.2,-18.739258555355363
2023-11-28 02:22:00+09:00,1013.8,14.0,3.0,-18.959405927966888
2023-11-28 02:37:00+09:00,1014.4,354.0,3.6,-18.219743271440198
2023-11-28 02:52:00+09:00,1014.4,2.0,1.8,-17.526707181540228
2023-11-28 03:07:00+09:00,1014.1,22.0,1.4,-18.884946098097043
2023-11-28 03:22:00+09:00,1014.2,0.0,0.0,-15.29782816402393
2023-11-28 03:37:00+09:00,1014.0,8.0,1.0,-14.767973123611334
2023-11-28 03:52:00+09:00,1014.0,311.0,0.9,-11.297713836096673
2023-11-28 04:07:00+09:00,1014.0,255.0,3.1,-11.889409388703722
2023-11-28 04:22:00+09:00,1013.9,255.0,3.9,-8.545559753360848
2023-11-28 04:37:00+09:00,1014.0,248.0,3.5,-7.2687068862063455
2023-11-28 04:52:00+09:00,1014.3,242.0,4.1,-5.061143585486295
2023-11-28 05:07:00+09:00,1014.4,234.0,3.7,-2.9244836519137145
2023-11-28 05:22:00+09:00,1014.6,237.0,3.5,-2.8591700342828794
2023-11-28 05:37:00+09:00,1014.8,277.0,2.2,-0.8640082749681497
2023-11-28 05:52:00+09:00,1014.9,289.0,3.2,0.0641907398409316
2023-11-28 06:07:00+09:00,1015.1,310.0,2.5,0.9307912363356614
2023-11-28 06:22:00+09:00,1015.2,288.0,2.2,3.7432956917438567
2023-11-28 06:37:00+09:00,1015.4,347.0,1.0,3.5110832207103932
2023-11-28 06:52:00+09:00,1015.6,12.0,0.6,5.244949785183135
2023-11-28 07:07:00+09:00,1016.0,351.0,1.4,7.956506466863029
2023-11-28 07:22:00+09:00,1016.4,354.0,1.7,7.65751283370054
2023-11-28 07:37:00+09:00,1016.5,354.0,1.9,9.3592312597068
2023-11-28 07:52:00+09:00,1017.0,318.0,1.2,11.071883711039924
2023-11-28 08:07:00+09:00,1017.1,5.0,2.4,12.804275824647476
2023-11-28 08:22:00+09:00,1017.5,2.0,2.3,10.56362679833352
2023-11-28 08:37:00+09:00,1017.8,10.0,2.8,11.355611843170038
2023-11-28 08:52:00+09:00,1017.8,20.0,2.0,16.18459166256747
2023-11-28 09:07:00+09:00,1017.8,34.0,2.3,13.053975570122198
2023-11-28 09:22:00+09:00,1017.8,354.0,2.6,13.96664564486085
2023-11-28 09:37:00+09:00,1018.0,339.0,1.9,13.92536156996788
2023-11-28 09:52:00+09:00,1017.8,325.0,5.3,14.933070537399551
2023-11-28 10:07:00+09:00,1018.1,311.0,2.1,14.993062930522505
2023-11-28 10:22:00+09:00,1018.1,302.0,2.7,14.108939768329243
2023-11-28 10:37:00+09:00,1018.3,301.0,3.6,13.284388134801588
2023-11-28 10:52:00+09:00,1018.2,291.0,4.5,13.522791361041374
2023-11-28 11:07:00+09:00,1018.1,329.0,3.4,14.826726945241607
2023-11-28 11:22:00+09:00,1018.2,315.0,5.5,12.197423197041509
2023-11-28 11:37:00+09:00,1017.9,304.0,3.6,12.63425281039331
2023-11-28 11:52:00+09:00,1018.1,303.0,3.3,13.134337122794513
2023-11-28 12:07:00+09:00,1017.8,316.0,5.8,11.69231961590162
2023-11-28 12:22:00+09:00,1017.7,277.0,4.4,13.300343770215267
2023-11-28 12:37:00+09:00,1017.8,300.0,5.3,9.948242409401974
2023-11-28 12:52:00+09:00,1017.7,311.0,3.3,9.623917454135416
2023-11-28 13:07:00+09:00,1017.6,337.0,5.8,8.313864764291694
2023-11-28 13:22:00+09:00,1017.7,297.0,4.1,11.0037819656538
2023-11-28 13:37:00+09:00,1017.7,313.0,3.1,8.679190069315801
2023-11-28 13:52:00+09:00,1017.8,317.0,5.6,6.326002975153266
2023-11-28 14:07:00+09:00,1017.7,333.0,4.7,7.930991660975504
2023-11-28 14:22:00+09:00,1017.8,329.0,5.6,7.482109624465714
2023-11-28 14:37:00+09:00,1017.8,301.0,3.6,6.968669579641819
2023-11-28 14:52:00+09:00,1018.0,309.0,3.9,5.381384674181742
2023-11-28 15:07:00+09:00,1018.4,323.0,3.2,4.71230691669269
2023-11-28 15:22:00+09:00,1018.4,325.0,4.1,4.954708156757306
2023-11-28 15:37:00+09:00,1018.6,303.0,4.2,5.102953108892841
2023-11-28 15:52:00+09:00,1018.7,343.0,3.9,5.152409253575236
2023-11-28 16:07:00+09:00,1018.8,333.0,4.2,3.0994261285114355
2023-11-28 16:22:00+09:00,1019.0,304.0,3.7,0.9413989082336514
2023-11-28 16:37:00+09:00,1019.2,340.0,4.4,4.67691143419653
2023-11-28 16:52:00+09:00,1019.6,329.0,3.7,2.305935445976555
2023-11-28 17:07:00+09:00,1019.7,317.0,3.9,1.8300488224570337
2023-11-28 17:22:00+09:00,1019.7,342.0,3.9,-0.7473714947998964
2023-11-28 17:37:00+09:00,1019.9,349.0,3.9,-0.4210254007997598
2023-11-28 17:52:00+09:00,1020.2,348.0,3.2,0.8163307314251256
2023-11-28 18:07:00+09:00,1020.2,352.0,2.1,-2.026219402332991
2023-11-28 18:22:00+09:00,1020.5,302.0,1.1,-1.937980789962051
2023-11-28 18:37:00+09:00,1020.5,344.0,3.2,-2.9069834677918145
2023-11-28 18:52:00+09:00,1020.6,329.0,2.2,-4.920392261893372
2023-11-28 19:07:00+09:00,1021.0,326.0,2.8,-5.964944515049577
2023-11-28 19:22:00+09:00,1020.9,322.0,2.7,-5.027366508265935
2023-11-28 19:37:00+09:00,1020.8,321.0,1.2,-6.094723294967778
2023-11-28 19:52:00+09:00,1020.5,7.0,1.8,-6.154667931014636
2023-11-28 20:07:00+09:00,1020.5,324.0,0.6,-10.195572756099859
2023-11-28 20:22:00+09:00,1020.2,11.0,1.0,-10.20654472768588
2023-11-28 20:37:00+09:00,1020.8,348.0,2.0,-12.177345658790452
2023-11-28 20:52:00+09:00,1020.8,9.0,1.9,-11.098253483433957
2023-11-28 21:07:00+09:00,1020.8,332.0,1.5,-11.959909876149062
2023-11-28 21:22:00+09:00,1020.8,348.0,1.2,-15.753201187750136
2023-11-28 21:37:00+09:00,1020.8,308.0,0.1,-14.469213468167986
2023-11-28 21:52:00+09:00,1020.8,316.0,0.9,-15.099289342869508
2023-11-28 22:07:00+09:00,1020.8,354.0,0.6,-16.63519681198976
2023-11-28 22:22:00+09:00,1021.3,349.0,1.2,-17.069400526652082
2023-11-28 22:37:00+09:00,1021.7,338.0,1.9,-19.395407926289636
2023-11-28 22:52:00+09:00,1021.4,349.0,1.0,-17.608148725152365
2023-11-28 23:07:00+09:00,1021.6,341.0,1.9,-21.704338840239743
2023-11-28 23:22:00+09:00,1021.7,346.0,2.0,-21.682780116452086
2023-11-28 23:37:00+09:00,1021.7,349.0,2.8,-19.544555038636886
2023-11-28 23:52:00+09:00,1022.0,339.0,1.8,-20.29308970809799
2023-11-29 00:07:00+09:00,1022.0,324.0,1.8,-21.9340763809397
2023-11-29 00:22:00+09:00,1022.0,344.0,2.0,-19.475265875949933
2023-11-29 00:37:00+09:00,1022.3,348.0,1.7,-21.926157085887837
2023-11-29 00:52:00+09:00,1022.5,298.0,1.4,-21.29762296728978
2023-11-29 01:07:00+09:00,1022.0,16.0,1.7,-20.601517857293558
2023-11-29 01:22:00+09:00,1022.0,349.0,2.1,-21.85030901513104
2023-11-29 01:37:00+09:00,1022.2,357.0,2.4,-21.056766402307353
2023-11-29 01:52:00+09:00,1022.5,320.0,1.5,-21.233730553696027
2023-11-29 02:07:00+09:00,1022.5,327.0,2.5,-19.393961490583955
2023-11-29 02:22:00+09:00,1022.4,344.0,2.5,-19.550054982684557
2023-11-29 02:37:00+09:00,1022.5,346.0,1.7,-17.714399029124557
2023-11-29 02:52:00+09:00,1022.7,350.0,1.8,-18.899135601656088
2023-11-29 03:07:00+09:00,1023.1,338.0,2.0,-17.116091922034972
2023-11-29 03:22:00+09:00,1022.9,346.0,1.8,-14.376652061384185
2023-11-29 03:37:00+09:00,1022.9,344.0,2.1,-15.691552416094044
2023-11-29 03:52:00+09:00,1022.6,358.0,0.9,-12.070601484741772
2023-11-29 04:07:00+09:00,1022.7,328.0,1.1,-8.522342429307244
2023-11-29 04:22:00+09:00,1022.9,348.0,1.5,-12.0536929490236
2023-11-29 04:37:00+09:00,1022.9,344.0,1.3,-5.669608069919118
2023-11-29 04:52:00+09:00,1023.0,358.0,2.5,-7.372815350858922
2023-11-29 05:07:00+09:00,1022.9,359.0,2.9,-9.163667660132816
2023-11-29 05:22:00+09:00,1023.0,351.0,2.4,-1.040146366529811
2023-11-29 05:37:00+09:00,1023.2,349.0,2.2,-2.9980291368839005
2023-11-29 05:52:00+09:00,1023.2,351.0,2.8,-1.0312142720209785
2023-11-29 06:07:00+09:00,1023.2,341.0,2.6,-0.13217107556353014
2023-11-29 06:22:00+09:00,1023.5,344.0,2.5,2.7075332758625734
2023-11-29 06:37:00+09:00,1023.6,348.0,2.6,5.4966923360222495
2023-11-29 06:52:00+09:00,1023.6,351.0,2.3,6.2439700727494944
2023-11-29 07:07:00+09:00,1023.7,336.0,1.6,5.957521153645732
2023-11-29 07:22:00+09:00,1023.7,348.0,2.2,4.644766154099166
2023-11-29 07:37:00+09:00,1023.8,342.0,2.8,11.312343739352062
2023-11-29 07:52:00+09:00,1023.8,344.0,2.1,11.966235747277864
2023-11-29 08:07:00+09:00,1024.0,345.0,3.1,14.612035011748262
2023-11-29 08:22:00+09:00,1024.1,348.0,2.4,12.255303700961992
2023-11-29 08:37:00+09:00,1024.2,354.0,2.9,13.901955351710168
2023-11-29 08:52:00+09:00,1024.3,343.0,2.9,17.558589029098478
2023-11-29 09:07:00+09:00,1024.6,344.0,2.0,16.23271003167722
2023-11-29 09:22:00+09:00,1024.5,345.0,2.7,17.932787559652947
2023-11-29 09:37:00+09:00,1024.6,342.0,2.3,15.668123487001512
2023-11-29 09:52:00+09:00,1024.7,347.0,3.1,19.44853432916609
2023-11-29 10:07:00+09:00,1024.7,349.0,1.8,18.283876487447248
2023-11-29 10:22:00+09:00,1024.4,350.0,2.9,18.183468639196334
2023-11-29 10:37:00+09:00,1024.2,339.0,2.7,18.155481093955117
2023-11-29 10:52:00+09:00,1024.1,341.0,2.8,18.206367588538793
2023-11-29 11:07:00+09:00,1023.9,350.0,1.9,19.340409454578918
2023-11-29 11:22:00+09:00,1023.6,348.0,1.5,16.559426186140648
2023-11-29 11:37:00+09:00,1023.6,334.0,2.0,17.86268259471213
2023-11-29 11:52:00+09:00,1023.4,6.0,2.1,16.24699463681726
2023-11-29 12:07:00+09:00,1023.2,353.0,2.1,17.70700798572797
2023-11-29 12:22:00+09:00,1022.9,25.0,1.5,16.23559984643032
2023-11-29 12:37:00+09:00,1022.7,352.0,2.1,17.82433905654606
2023-11-29 12:52:00+09:00,1022.7,357.0,1.6,15.463934589294453
2023-11-29 13:07:00+09:00,1022.6,309.0,1.5,13.14460894071454
2023-11-29 13:22:00+09:00,1022.2,198.0,0.6,16.856349519029262
2023-11-29 13:37:00+09:00,1022.1,251.0,4.1,15.589015393373618
2023-11-29 13:52:00+09:00,1022.0,249.0,4.5,12.332304697098365
2023-11-29 14:07:00+09:00,1021.7,274.0,2.3,14.075615076506125
2023-11-29 14:22:00+09:00,1021.3,237.0,2.6,12.807851362370634
2023-11-29 14:37:00+09:00,1021.0,263.0,1.1,12.517247435189589
2023-11-29 14:52:00+09:00,1020.7,170.0,4.9,9.19127074971896
2023-11-29 15:07:00+09:00,1020.8,159.0,5.2,13.816667639584999
2023-11-29 15:22:00+09:00,1020.6,141.0,5.4,9.379686680028392
2023-11-29 15:37:00+09:00,1020.8,137.0,3.2,8.866489093200457
2023-11-29 15:52:00+09:00,1020.8,236.0,3.0,11.263723742583558
2023-11-29 16:07:00+09:00,1020.8,216.0,3.4,7.559214597364694
2023-11-29 16:22:00+09:00,1021.0,247.0,4.2,8.74268542375944
2023-11-29 16:37:00+09:00,1021.1,254.0,4.4,6.8064337556511205
2023-11-29 16:52:00+09:00,1021.3,257.0,2.8,7.74586627491464
2023-11-29 17:07:00+09:00,1021.3,228.0,3.3,6.559821044596291
2023-11-29 17:22:00+09:00,1021.4,231.0,3.2,7.250627016477168
2023-11-29 17:37:00+09:00,1021.4,242.0,2.0,5.823884487036381
2023-11-29 17:52:00+09:00,1021.4,228.0,4.2,4.287986970429088
2023-11-29 18:07:00+09:00,1021.7,234.0,3.5,5.65343991608249
2023-11-29 18:22:00+09:00,1021.7,234.0,3.5,3.9320596026850936
2023-11-29 18:37:00+09:00,1021.7,251.0,2.6,2.136152121502633
2023-11-29 18:52:00+09:00,1021.4,229.0,3.3,4.2777749626675465
2023-11-29 19:07:00+09:00,1021.4,240.0,3.3,-0.6318282832397415
2023-11-29 19:22:00+09:00,1021.3,225.0,3.2,1.4174453378410519
2023-11-29 19:37:00+09:00,1021.2,234.0,3.8,-1.565499222126295
2023-11-29 19:52:00+09:00,1021.1,241.0,3.1,-2.572751449516595
2023-11-29 20:07:00+09:00,1021.4,294.0,1.5,-2.5969773954673805
2023-11-29 20:22:00+09:00,1021.4,285.0,3.2,-1.6308656288832957
2023-11-29 20:37:00+09:00,1021.4,284.0,3.1,-4.666535360072409
2023-11-29 20:52:00+09:00,1021.4,279.0,2.9,-5.695010965083455
2023-11-29 21:07:00+09:00,1021.1,245.0,3.4,-4.705857788168688
2023-11-29 21:22:00+09:00,1021.0,238.0,4.2,-6.687050835270693
2023-11-29 21:37:00+09:00,1020.9,251.0,2.5,-6.625114179058144
2023-11-29 21:52:00+09:00,1020.9,239.0,3.6,-6.505529521778623
2023-11-29 22:07:00+09:00,1020.8,234.0,4.7,-7.313373182437964
2023-11-29 22:22:00+09:00,1020.8,245.0,2.6,-9.034107538184262
2023-11-29 22:37:00+09:00,1021.0,230.0,2.8,-8.65443052031144
2023-11-29 22:52:00+09:00,1021.0,249.0,2.3,-10.163078395644957
2023-11-29 23:07:00+09:00,1020.9,239.0,1.5,-10.551483909699094
2023-11-29 23:22:00+09:00,1020.9,290.0,4.1,-9.814212814240726
2023-11-29 23:37:00+09:00,1020.8,292.0,4.0,-10.949133633294363
2023-11-29 23:52:00+09:00,1020.8,282.0,3.6,-12.957313405995754
2023-11-30 00:07:00+09:00,1020.9,322.0,3.2,-10.842670362580998
2023-11-30 00:22:00+09:00,1020.8,341.0,4.9,-11.611447297520103
2023-11-30 00:37:00+09:00,1020.8,321.0,6.8,-11.271591901136404
2023-11-30 00:52:00+09:00,1020.8,318.0,5.5,-11.832139182921253
2023-11-30 01:07:00+09:00,1020.6,314.0,4.3,-12.302685138021959
2023-11-30 01:22:00+09:00,1021.0,329.0,3.5,-10.69302101923716
2023-11-30 01:37:00+09:00,1022.0,13.0,2.5,-13.012967142911812
2023-11-30 01:52:00+09:00,1022.2,357.0,3.5,-11.27240887836153
2023-11-30 02:07:00+09:00,1022.3,351.0,4.9,-12.481501054941091
2023-11-30 02:22:00+09:00,1022.6,349.0,4.1,-11.6509762151919
2023-11-30 02:37:00+09:00,1022.6,348.0,4.8,-10.792471852779066
2023-11-30 02:52:00+09:00,1022.9,349.0,5.7,-12.918785310753375
2023-11-30 03:07:00+09:00,1023.3,343.0,5.2,-12.043973577519616
2023-11-30 03:22:00+09:00,1023.7,347.0,4.8,-8.183237692503731
2023-11-30 03:37:00+09:00,1024.1,24.0,3.4,-11.352564588244629
2023-11-30 03:52:00+09:00,1023.8,14.0,2.6,-8.568137996805902
2023-11-30 04:07:00+09:00,1024.1,357.0,3.5,-6.845568637990002
2023-11-30 04:22:00+09:00,1024.1,352.0,3.2,-7.1990263275665285
2023-11-30 04:37:00+09:00,1024.2,336.0,4.3,-6.64037778000738
2023-11-30 04:52:00+09:00,1024.7,332.0,3.2,-4.178440239437972
2023-11-30 05:07:00+09:00,1024.8,358.0,2.4,-3.818451328673767
2023-11-30 05:22:00+09:00,1025.0,7.0,3.3,-1.5618307232288124
2023-11-30 05:37:00+09:00,1025.0,302.0,6.2,-2.4062727563950155
2023-11-30 05:52:00+09:00,1024.5,299.0,6.3,-1.3461659513596587
2023-11-30 06:07:00+09:00,1024.7,321.0,4.7,2.6267080877513145
2023-11-30 06:22:00+09:00,1024.7,335.0,4.4,1.5222817100466983
2023-11-30 06:37:00+09:00,1025.0,323.0,6.0,2.3512258094273015
2023-11-30 06:52:00+09:00,1025.0,335.0,3.3,5.124014665777221
2023-11-30 07:07:00+09:00,1025.3,338.0,2.6,5.850147766663376
2023-11-30 07:22:00+09:00,1025.5,321.0,1.0,7.537623077625899
2023-11-30 07:37:00+09:00,1025.4,296.0,4.9,7.192720745395846
2023-11-30 07:52:00+09:00,1025.5,331.0,4.3,8.820112514776781
2023-11-30 08:07:00+09:00,1025.6,316.0,3.9,10.423266415445028
2023-11-30 08:22:00+09:00,1025.7,349.0,4.1,10.005075026806296
2023-11-30 08:37:00+09:00,1025.7,335.0,4.5,11.568604709103546
2023-11-30 08:52:00+09:00,1025.6,325.0,5.8,14.117846953828405
2023-11-30 09:07:00+09:00,1025.8,329.0,3.8,13.658353687862764
2023-11-30 09:22:00+09:00,1026.0,349.0,2.7,14.197655751779063
2023-11-30 09:37:00+09:00,1026.1,316.0,4.9,16.745395247659935
2023-11-30 09:52:00+09:00,1026.1,346.0,4.4,16.313143387629964
2023-11-30 10:07:00+09:00,1026.2,328.0,3.4,15.913919914477496
2023-11-30 10:22:00+09:00,1026.4,341.0,3.5,17.56147170152569
2023-11-30 10:37:00+09:00,1025.6,333.0,6.0,18.26940084687012
2023-11-30 10:52:00+09:00,1025.4,337.0,4.4,17.05025188098704
2023-11-30 11:07:00+09:00,1025.3,328.0,5.4,19.914671036118996
2023-11-30 11:22:00+09:00,1025.0,303.0,5.7,18.87073767585146
2023-11-30 11:37:00+09:00,1025.0,347.0,4.2,19.923541123595253
2023-11-30 11:52:00+09:00,1025.0,306.0,2.9,19.075039461887535
2023-11-30 12:07:00+09:00,1024.5,313.0,4.0,20.32419599643014
2023-11-30 12:22:00+09:00,1024.4,339.0,4.5,20.667350137034028
2023-11-30 12:37:00+09:00,1024.0,337.0,4.9,19.098748222508164
2023-11-30 12:52:00+09:00,1024.1,352.0,3.3,20.61114086345043
2023-11-30 13:07:00+09:00,1023.5,345.0,5.6,19.19634935476043
2023-11-30 13:22:00+09:00,1023.8,348.0,2.8,19.84571499636797
2023-11-30 13:37:00+09:00,1023.2,341.0,5.9,20.55036980961714
2023-11-30 13:52:00+09:00,1023.0,319.0,4.7,19.30130118216453
2023-11-30 14:07:00+09:00,1022.9,336.0,4.2,19.089221036222046
2023-11-30 14:22:00+09:00,1023.0,348.0,5.2,20.904286215225582
2023-11-30 14:37:00+09:00,1023.1,343.0,4.4,19.735745249581022
2023-11-30 14:52:00+09:00,1022.9,0.0,3.7,19.571602981961444
2023-11-30 15:07:00+09:00,1022.9,347.0,4.8,19.398396040467237
2023-11-30 15:22:00+09:00,1023.1,350.0,2.8,19.20115842862449
2023-11-30 15:37:00+09:00,1023.1,331.0,5.0,18.963629461342972
2023-11-30 15:52:00+09:00,1023.2,335.0,4.5,19.668719867125198
2023-11-30 16:07:00+09:00,1023.2,318.0,3.7,18.29921151340017
2023-11-30 16:22:00+09:00,1023.4,329.0,4.5,19.838627968594835
2023-11-30 16:37:00+09:00,1023.4,349.0,2.3,20.272182823599707
2023-11-30 16:52:00+09:00,1023.4,358.0,3.2,16.587695075388737
2023-11-30 17:07:00+09:00,1023.3,346.0,3.0,16.77635882357042
2023-11-30 17:22:00+09:00,1023.5,355.0,3.3,20.833268678264943
2023-11-30 17:37:00+09:00,1023.5,354.0,4.1,19.757630882166872
2023-11-30 17:52:00+09:00,1023.7,329.0,2.9,16.552629331925303
2023-11-30 18:07:00+09:00,1023.7,339.0,5.1,19.224959982801366
2023-11-30 18:22:00+09:00,1023.6,328.0,6.5,18.784090279594146
2023-11-30 18:37:00+09:00,1023.7,325.0,3.9,15.24133613076988
2023-11-30 18:52:00+09:00,1023.9,330.0,3.9,15.60887238986897
2023-11-30 19:07:00+09:00,1024.1,320.0,4.6,16.89880043842942
2023-11-30 19:22:00+09:00,1024.3,317.0,3.7,13.122387134284487
2023-11-30 19:37:00+09:00,1024.3,326.0,3.3,13.289564370278026
2023-11-30 19:52:00+09:00,1024.2,326.0,6.3,12.40874128828678
2023-11-30 20:07:00+09:00,1024.2,334.0,5.1,12.486937049917312
2023-11-30 20:22:00+09:00,1024.2,317.0,4.9,12.530197193374647
2023-11-30 20:37:00+09:00,1024.1,318.0,5.6,8.544217304369674
2023-11-30 20:52:00+09:00,1024.2,327.0,4.3,8.535069476799986
2023-11-30 21:07:00+09:00,1024.1,345.0,4.7,9.509913714503842
2023-11-30 21:22:00+09:00,1024.2,317.0,3.9,6.477579758698592
2023-11-30 21:37:00+09:00,1024.1,328.0,4.3,7.448924164578905
2023-11-30 21:52:00+09:00,1024.0,318.0,3.3,5.436899871427926
2023-11-30 22:07:00+09:00,1023.8,327.0,4.8,5.456316257653954
2023-11-30 22:22:00+09:00,1023.8,324.0,2.8,3.5233108578724295
2023-11-30 22:37:00+09:00,1023.8,305.0,3.3,1.654593383765027
2023-11-30 22:52:00+09:00,1023.8,314.0,4.4,3.8665528941834104
2023-11-30 23:07:00+09:00,1023.6,335.0,4.4,1.1743357772632983
